fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
9.7,-73.971682,40.763472,-73.99116,40.750937,3
2.5,-73.999702,40.723364,-73.999702,40.723364,1
4.5,-73.978558,40.762825,-73.977942,40.75385,1
7.0,-74.008548,40.711852,-74.004517,40.721472,2
5.5,-74.004848,40.737603,-73.99217,40.740301,1
12.5,-73.974347,40.760528,-73.999275,40.731497,1
12.5,-74.000909,40.731946,-73.986419,40.71062,1
9.7,-73.993534,40.721525,-73.989853,40.747102,1
11.7,-74.013645,40.71533,-73.98524,40.738902,5
19.5,-73.985048,40.728012,-73.927282,40.77142,1
4.9,-73.988755,40.753622,-73.993418,40.74235,3
6.5,-73.998383,40.757577,-73.998377,40.740325,1
6.5,-73.988607,40.75915,-73.966118,40.760391,1
13.0,-73.954146,40.784642,-73.987464,40.780406,1
30.0,-73.953115,40.788516,-73.99521,40.689693,2
8.5,-73.96571,40.754688,-73.958585,40.781252,1
13.0,-73.982572,40.748247,-73.964287,40.792447,1
8.0,-74.001833,40.71583,-73.992285,40.696918,1
6.9,-73.987167,40.752959,-73.98716,40.768546,1
8.1,-73.909593,40.753107,-73.88887,40.770593,1
4.5,-73.952955,40.778277,-73.958365,40.775772,1
57.33,-73.95791,40.779651,-73.7763,40.645481,1
8.1,-74.006433,40.73385,-73.981202,40.759085,5
6.9,-73.970032,40.758917,-73.981943,40.764145,5
4.5,-73.985394,40.748032,-73.995514,40.744077,1
18.67,-74.006396,40.73949,-73.956989,40.74469,2
22.5,-73.870889,40.773829,-73.962842,40.689993,2
16.5,-73.963687,40.7745,-73.985085,40.76829,1
7.0,-73.965782,40.762202,-73.950735,40.782585,1
12.1,-73.951648,40.71471,-73.987337,40.732418,3
8.1,-73.990987,40.727892,-73.988917,40.741312,1
8.5,-73.983985,40.743915,-73.966872,40.761452,1
6.9,-73.954897,40.783532,-73.9679,40.765837,1
24.0,-73.97643,40.751775,-74.015445,40.709277,1
10.9,-73.982913,40.771635,-73.98893,40.734826,1
9.3,-73.964872,40.775253,-73.987325,40.753822,1
6.9,-73.93755,40.757975,-73.937073,40.758337,5
15.7,-73.992194,40.750513,-73.934379,40.753464,1
8.5,-73.978255,40.756365,-73.988127,40.747605,5
5.0,-74.00266,40.733911,-74.00292,40.734181,1
7.0,-73.975217,40.758224,-73.98689,40.749543,1
10.0,-73.960339,40.778583,-73.964024,40.803174,1
6.5,-73.98931,40.730445,-73.985598,40.744582,1
9.5,-73.95893,40.712365,-73.984688,40.728409,1
6.5,-73.968097,40.762617,-73.954227,40.767147,1
10.1,-73.952318,40.777139,-73.980884,40.738156,1
10.5,-73.984697,40.759466,-73.991446,40.750117,2
13.5,-73.99623,40.721573,-73.9905,40.75584,2
4.1,-73.997786,40.737665,-74.004592,40.740624,1
6.0,-73.971815,40.75857,-73.967558,40.755312,4
7.7,-74.002402,40.733427,-74.015978,40.711312,5
5.0,-73.990572,40.746445,-73.983433,40.744122,4
30.0,-73.977213,40.742917,-73.733947,40.71897,1
4.0,-73.956417,40.771385,-73.961655,40.764387,1
4.9,-73.98824,40.739303,-73.99144,40.75001,1
27.0,0.0,0.0,0.0,0.0,1
5.5,-73.960809,40.775666,-73.967252,40.766586,3
5.0,-73.948668,40.773968,-73.960003,40.769454,1
12.9,-73.961283,40.761748,-73.99111,40.75499,1
22.0,-73.968848,40.801422,-74.001332,40.729207,1
8.5,-73.968047,40.759273,-73.984432,40.732925,2
12.0,-73.95861053466797,40.764198303222656,-73.97557067871094,40.75320816040039,1
11.7,-73.975227,40.759217,-73.981365,40.781842,1
24.5,-73.959717,40.766919,-74.016148,40.711368,1
8.5,-74.007842,40.751232,-73.980316,40.741753,4
56.8,-73.777147,40.644938,-73.977785,40.788011,1
10.9,-73.9841,40.762162,-74.004072,40.73297,3
16.0,-73.98075103759766,40.73824691772461,-74.00829315185547,40.749324798583984,1
6.9,-73.988848,40.718885,-74.005757,40.722232,1
6.9,-74.011622,40.716627,-73.997108,40.71655,1
4.5,-73.959552,40.779565,-73.953345,40.788167,1
4.9,-73.956996,40.777427,-73.954133,40.767294,2
7.7,-73.986212,40.767197,-74.002576,40.746965,1
6.0,-73.994548,40.755787,-74.005776,40.745213,1
6.5,-73.985238,40.758552,-74.001355,40.762565,1
4.5,-73.976413,40.744105,-73.98327,40.734538,1
46.54,-73.95117950439453,40.77190017700195,-73.79560089111328,40.750240325927734,2
8.1,-73.974618,40.783064,-73.981203,40.756999,1
6.1,-73.989003,40.716697,-73.980842,40.73365,2
12.9,-73.97409,40.748413,-73.977885,40.786615,1
6.0,-74.002441,40.750179,-73.984327,40.745183,1
8.9,-73.975727,40.760565,-73.997727,40.725955,1
19.0,-73.98670959472656,40.76675033569336,-73.984619140625,40.7225456237793,1
6.0,-73.994612,40.743577,-73.984347,40.741892,1
7.5,-73.94973,40.785422,-73.949598,40.776817,2
3.7,-73.975185,40.757193,-73.976949,40.748524,1
6.0,-73.958811,40.780946,-73.956138,40.7679,1
6.0,-73.965814,40.758506,-73.979059,40.740319,1
8.5,-73.975068,40.755715,-73.988055,40.769903,1
11.7,-73.991308,40.749837,-73.970298,40.761617,3
6.0,-73.977197,40.743067,-73.985142,40.732232,1
11.5,-73.98309,40.756428,-73.974117,40.739839,1
6.5,-73.98147583007812,40.767696380615234,-73.96580505371094,40.763370513916016,1
15.7,-73.965457,40.806147,-73.996263,40.752367,1
7.7,-74.007717,40.747218,-73.99482,40.734143,1
12.0,-73.987352,40.732992,-74.000437,40.757747,1
6.0,-73.97737,40.788647,-73.971115,40.8009,2
33.0,-73.975866,40.751128,-74.006402,40.728704,1
11.7,-73.969326,40.753525,-73.945942,40.782664,1
11.3,-73.989948,40.756627,-73.973834,40.794482,1
6.5,-73.97607,40.728668,-73.998157,40.723776,1
25.3,-73.86561,40.771017,-73.96763,40.761229,1
8.9,-73.952848,40.776655,-73.941683,40.754653,1
3.7,-73.98219,40.731743,-73.9742,40.731282,1
10.0,-73.97762,40.754737,-73.986878,40.745332,1
52.0,0.0,0.0,0.0,0.0,1
6.1,0.0,0.0,0.0,0.0,1
15.3,-73.971887,40.765483,-73.99781,40.718393,1
6.1,-73.963807,40.777063,-73.973015,40.764593,2
2.9,-74.00814,40.711873,-74.009918,40.709605,2
4.9,0.0,0.0,0.0,0.0,1
10.9,-73.968088,40.771275,-73.996068,40.73278,1
3.3,-73.9675,40.756318,-73.971517,40.750708,1
6.5,-73.987508,40.755347,-73.980499,40.743341,1
5.0,-73.984037,40.746225,-73.989032,40.741913,1
9.3,-73.964548,40.764418,-73.9891,40.742662,5
10.0,-73.992452,40.69424,-73.953952,40.71233,2
26.1,-73.99026,40.750858,-73.910048,40.861307,1
7.0,-73.971647,40.762671,-73.983951,40.761976,3
18.5,-73.991672,40.759688,-74.00869,40.715662,1
12.0,-73.97796630859375,40.754581451416016,-73.98957824707031,40.758785247802734,1
13.3,-73.988343,40.769399,-73.933016,40.803614,1
7.7,-73.984742,40.724542,-73.999287,40.729308,1
10.9,-73.992805,40.748087,-73.95372,40.782127,2
6.5,-74.00441,40.724424,-73.991255,40.748734,1
31.83,-73.863622,40.769857,-73.97695,40.75201,1
7.7,-73.980925,40.781547,-73.968827,40.764495,1
10.9,-73.952327,40.766067,-73.979665,40.742065,6
8.9,-73.98244,40.757158,-73.999518,40.757042,1
13.5,-73.997685,40.763912,-73.953578,40.767742,2
6.5,-73.988973,40.777808,-73.989782,40.76227,2
10.5,-73.984188,40.763191,-73.978803,40.740632,1
7.3,-74.007677,40.740725,-73.998142,40.720187,1
36.83,-73.974422,40.749572,-73.861177,40.767817,2
10.1,-73.974287,40.731755,-73.978928,40.758075,1
4.9,-73.9945,40.7609,-73.9973,40.7623,1
6.9,-73.999927,40.73307,-73.99189,40.759047,1
5.3,-73.960633,40.8041,-73.960607,40.80415,5
4.9,-73.9811,40.7446,-73.9929,40.7427,1
4.5,-73.991527,40.749417,-73.991377,40.754672,1
6.0,-73.992684,40.756963,-73.981414,40.755409,2
7.0,-73.96119,40.764977,-73.970053,40.764102,1
8.1,-73.958828,40.763788,-73.983033,40.784235,5
4.1,-73.967076,40.756502,-73.974053,40.751818,3
6.9,-74.011268,40.723804,-73.994179,40.732379,1
10.5,-73.970331,40.76057,-73.975313,40.78693,2
4.5,-73.967612,40.763178,-73.974443,40.756375,1
3.5,-73.95396,40.77628,-73.953972,40.779467,1
9.3,-73.985706,40.747022,-74.001538,40.719443,1
3.7,-73.990707,40.744573,-73.9841,40.74034,1
9.5,-73.968136,40.765046,-73.988143,40.737263,2
3.0,-73.95932,40.780194,-73.956126,40.784499,1
8.9,-73.989575,40.756528,-73.987722,40.741501,1
6.0,-73.947852,40.782177,-73.958447,40.768897,5
23.85,-73.874514,40.774095,-73.953089,40.774207,1
10.9,-73.985185,40.773867,-73.971642,40.757918,5
6.1,-73.965578,40.762138,-73.953478,40.779238,2
56.83,-73.77666,40.64537,-73.88779,40.82556,1
6.0,-74.000426,40.761726,-73.996642,40.752907,2
6.9,-73.98091,40.737413,-73.991217,40.71774,1
6.1,-73.964505,40.770573,-73.969135,40.76673,5
13.3,-73.990503,40.720285,-73.953367,40.781107,1
6.1,-73.969223,40.798153,-73.950035,40.79586,5
4.9,-73.994865,40.731482,-74.005442,40.727183,5
49.8,-73.790257,40.64671,-74.00106,40.734553,1
4.5,-73.987273,40.758577,-73.993567,40.757026,1
4.1,-73.982184,40.731086,-73.975551,40.72498,1
8.9,-73.946663,40.780827,-73.971585,40.797343,1
10.0,-73.980597,40.755375,-73.96608,40.767785,1
6.1,-73.97223,40.765352,-73.97635,40.75716,2
4.0,-74.000167,40.737927,-74.007592,40.740887,1
5.3,-73.963207,40.758483,-73.975717,40.763907,1
25.7,-73.870608,40.773836,-73.969501,40.756773,1
3.7,-73.95486,40.777545,-73.949398,40.785062,1
9.3,-73.95154,40.769994,-73.980275,40.73865,1
10.1,-73.98738,40.741787,-73.95434,40.778973,1
6.1,-73.980808,40.77988,-73.971998,40.79893,1
5.5,-73.988008,40.764941,-73.982601,40.777196,1
5.5,-74.002517,40.734261,-74.008163,40.718954,1
49.57,-73.788742,40.647465,-73.975376,40.764684,2
4.9,-73.982669,40.732291,-73.977576,40.746402,1
8.1,-74.006785,40.751311,-73.979995,40.739335,1
18.0,-74.007592,40.717672,-73.980077,40.777917,6
5.3,-73.990771,40.761274,-73.990771,40.761274,1
23.85,-73.978665,40.747628,-73.871258,40.774173,2
17.5,-73.962608,40.671952,-73.959415,40.71622,1
6.5,-73.982342,40.768412,-73.969982,40.767912,1
10.5,-73.971475,40.751067,-73.981658,40.751412,5
17.0,-74.0113296508789,40.70359802246094,-73.99088287353516,40.750450134277344,1
6.0,-73.978615,40.762332,-73.97986,40.754317,1
11.3,-73.997768,40.763965,-74.005641,40.726282,2
15.5,-73.986913,40.766239,-73.983261,40.730672,1
20.1,-73.97047,40.760713,-73.873302,40.774387,1
8.9,-73.954882,40.80412,-73.942472,40.832293,5
6.1,-73.989235,40.773445,-73.970265,40.761247,1
10.1,-73.9959,40.743783,-74.005256,40.708408,1
4.0,-73.971425,40.754912,-73.964877,40.754985,2
13.7,-73.972712,40.791302,-73.979258,40.760045,1
6.9,-73.959583,40.771029,-73.961845,40.755597,1
11.0,-74.008695,40.716677,-73.998025,40.692725,1
8.1,-73.987748,40.749397,-73.975835,40.75509,1
5.5,-74.006323,40.739725,-73.998147,40.740683,1
7.0,-74.001077,40.731706,-73.994658,40.747042,1
3.7,-74.000752,40.725917,-73.994863,40.72316,1
8.9,-73.969087,40.763927,-73.966982,40.788455,1
13.0,-73.984124,40.742729,-73.955776,40.773543,1
16.9,-73.9704,40.7521,-74.0134,40.7073,1
9.7,-73.98663,40.750813,-73.97845,40.763323,2
4.5,-73.977355,40.779573,-73.973787,40.789658,1
10.5,-73.984879,40.768299,-73.910734,40.766505,1
5.3,-73.989327,40.766022,-73.985278,40.767572,5
6.5,-73.989264,40.75212,-73.980387,40.751205,1
4.5,-73.953868,40.781975,-73.963062,40.7692,5
5.0,-73.983762,40.730095,-73.982753,40.739266,1
11.7,-73.984044,40.755,-73.984049,40.754813,1
6.0,-73.988642,40.749415,-73.97972,40.759792,2
12.5,-74.00922,40.710628,-73.983617,40.755857,2
18.1,-73.988057,40.761648,-73.942621,40.813113,2
13.7,-73.969076,40.755031,-74.012683,40.701542,1
4.1,-74.005635,40.750928,-74.001738,40.745933,1
7.0,-73.969970703125,40.76454544067383,-73.97785949707031,40.777061462402344,1
12.0,-73.99753,40.736547,-73.978982,40.761697,1
11.7,-73.985625,40.778306,-73.976923,40.75127,1
24.0,-73.963081,40.76655,-74.012175,40.705342,1
3.5,-74.01301,40.703122,-74.014862,40.705877,1
4.5,-73.9661,40.795017,-73.973655,40.787055,2
9.5,-74.00772857666016,40.74077606201172,-73.99478912353516,40.72142028808594,2
4.9,-73.993365,40.735945,-74.003347,40.741037,1
7.7,-73.997695,40.741733,-74.002693,40.760585,1
16.0,-73.986997,40.762107,-74.004213,40.742287,1
7.0,-73.975637,40.748577,-73.971177,40.758532,1
12.5,-73.984643,40.724836,-73.966422,40.761809,2
4.1,-73.978075,40.757362,-73.983904,40.74827,1
26.1,-73.982303,40.727903,-74.010433,40.672012,2
9.7,-73.98035,40.764655,-73.987217,40.730788,1
12.9,-73.987935,40.728298,-73.982362,40.77723,3
4.0,-73.98576,40.767759,-73.992455,40.759241,2
9.7,-73.98405,40.763307,-73.954412,40.76856,2
19.0,-73.980415,40.760452,-73.931082,40.829557,5
3.7,-73.95859,40.77218,-73.95936,40.767385,2
6.1,-73.989065,40.763315,-73.994512,40.75064,2
25.0,0.0,0.0,0.0,0.0,2
10.1,-73.963402,40.76549,-73.99157,40.749038,2
12.1,-73.990275,40.746282,-73.972959,40.792694,1
6.1,-73.974775,40.718632,-73.99331,40.724492,6
4.5,-73.963132,40.760642,-73.963132,40.760642,2
39.33,-73.97222137451172,40.75332260131836,-73.86589050292969,40.77146530151367,1
10.0,-73.987652,40.720895,-73.94794,40.71419,2
30.9,-73.980828,40.759733,-73.794242,40.7527,1
8.5,-73.972098,40.760663,-73.972433,40.781147,1
6.9,-73.985343,40.744817,-73.964937,40.753313,3
4.5,-73.956325,40.779463,-73.946537,40.780172,1
4.0,-73.965236,40.763155,-73.961848,40.771204,1
9.0,-73.972922,40.760937,-73.982167,40.775982,1
8.9,-73.968221,40.761981,-73.983304,40.765237,1
7.7,-73.990783,40.734615,-73.978248,40.751053,1
6.9,-73.991715,40.748875,-73.983512,40.769332,2
8.0,-73.96208953857422,40.77642059326172,-73.97329711914062,40.78287887573242,1
4.9,-73.986918,40.761232,-73.982198,40.764985,1
5.5,-74.00558471679688,40.72733688354492,-74.00861358642578,40.73112106323242,2
4.1,-73.9757,40.752677,-73.987239,40.756183,4
9.7,-73.998747,40.721368,-73.991093,40.755028,2
13.0,-73.950142,40.771577,-73.975144,40.756132,1
8.5,-73.978145,40.752422,-73.991308,40.770307,1
16.5,0.0,0.0,0.0,0.0,2
9.7,-74.003601,40.748315,-73.977845,40.76256,1
8.5,-74.006652,40.730435,-74.007068,40.713137,1
6.1,-73.975559,40.755715,-73.984409,40.73825,1
15.0,-73.973923,40.762812,-73.904628,40.741335,1
10.0,-73.965692,40.762882,-73.935342,40.797747,5
6.0,-73.974128,40.75685,-73.98212,40.751851,1
10.1,-73.982128,40.755808,-73.983588,40.769537,3
9.7,-73.961469,40.767654,-73.985255,40.738966,1
6.0,0.0,0.0,0.0,0.0,2
7.0,-73.960212,40.766255,-73.9811,40.750262,3
37.04,-73.99600219726562,40.76439666748047,-73.87181854248047,40.774757385253906,2
6.0,-73.981028,40.742887,-73.995412,40.749537,3
27.0,-73.987267,40.69182,-73.990635,40.756215,1
6.5,-74.00598,40.735737,-74.004402,40.747837,1
8.0,-73.974933,40.75908,-73.97902,40.776755,1
4.9,-73.964838,40.764968,-73.952578,40.768358,5
8.1,-73.971762,40.764431,-73.956977,40.786033,2
4.9,-73.992488,40.750271,-73.994553,40.739397,1
14.1,-73.975052,40.761262,-73.999215,40.715893,1
27.6,-73.975872,40.788927,-73.872822,40.774335,1
4.5,-73.983315,40.750542,-73.991298,40.75042,1
8.5,-73.945312,40.802513,-73.950258,40.777185,2
16.0,-74.006183,40.709697,-73.976175,40.715137,1
4.5,-73.990323,40.757358,-73.988163,40.763982,1
37.0,-73.984235,40.756455,-73.949437,40.689375,1
18.5,-73.99427032470703,40.740875244140625,-73.98344421386719,40.766082763671875,1
11.5,-73.951255,40.786167,-73.982675,40.772457,6
5.5,-73.97536,40.751607,-73.981217,40.740432,1
10.0,-73.999087,40.744367,-73.97683,40.750175,1
6.0,-73.988368,40.73783,-74.00121,40.740137,1
6.1,-73.975533,40.751848,-73.970415,40.758188,1
4.5,-73.987083,40.752839,-73.989607,40.741595,1
14.5,-73.9599609375,40.77669906616211,-73.98907470703125,40.75661087036133,1
8.9,-73.992637,40.762643,-73.960613,40.770068,5
7.3,-73.995177,40.743817,-73.990567,40.756075,5
8.0,-73.99634,40.763382,-73.975853,40.765422,1
8.9,-73.987413,40.744638,-74.000703,40.720782,3
4.9,-74.01026,40.720268,-74.010078,40.731341,1
7.3,-73.998392,40.740272,-73.976839,40.74344,1
8.5,-73.970762,40.751822,-73.98903,40.734992,5
7.3,-74.002333,40.734487,-74.011853,40.70779,1
45.0,-73.958942,40.710208,-73.995898,40.727999,1
26.3,-73.984648,40.7643,-73.909423,40.88764,1
13.0,-73.99409,40.751245,-73.959312,40.781077,1
7.7,-73.79893,40.668412,-73.810408,40.664892,2
6.5,-73.986195,40.759336,-73.991809,40.749663,1
4.1,-73.985984,40.757501,-73.984579,40.748441,1
8.0,-73.95770263671875,40.77666091918945,-73.97750091552734,40.78438949584961,1
10.0,-73.980666,40.76152,-73.976774,40.790066,1
4.5,-73.984,40.754938,-73.976733,40.764525,1
9.7,-74.006787,40.73079,-73.97954,40.747747,1
10.5,-73.988131,40.774915,-73.981979,40.763812,2
31.5,-73.985499,40.757533,-73.959268,40.676752,2
14.5,-73.976062,40.762797,-74.00303,40.734497,1
4.0,-73.993899,40.746779,-73.99806,40.751644,1
8.0,0.0,0.0,0.0,0.0,1
8.1,-73.964131,40.757045,-73.984514,40.759335,1
11.5,-73.985842,40.73126,-73.955737,40.768285,1
50.5,-73.986378,40.73067,-73.998953,40.729893,1
13.5,-73.973297,40.763855,-73.983132,40.721173,1
10.5,-73.993779,40.751865,-73.9657,40.759373,1
8.5,-73.945959,40.772947,-73.952437,40.789447,1
5.7,-73.99844,40.735411,-74.000715,40.726011,2
2.5,-73.911042,40.768737,-73.911042,40.768738,1
6.1,-73.967323,40.76921,-73.95579,40.779533,1
9.3,-74.007193,40.74183,-73.978157,40.764458,1
13.5,-73.956832,40.777957,-73.984598,40.741115,1
10.5,-73.96135,40.774267,-73.959115,40.799265,1
16.1,-74.007282,40.741135,-73.946458,40.780602,5
9.0,-73.971042,40.758297,-73.991175,40.732753,4
16.9,-74.004678,40.724153,-73.993108,40.685307,1
4.5,-73.9919204711914,40.7255859375,-73.98571014404297,40.726890563964844,1
10.1,-73.963363,40.758525,-73.925252,40.758738,1
7.7,-73.988213,40.743266,-73.989471,40.729331,1
10.5,-73.980777,40.74211,-73.992017,40.749182,6
5.0,-74.005992,40.748465,-73.999897,40.745935,1
9.0,-73.985589,40.76288,-73.962611,40.758608,1
10.9,-73.958242,40.764297,-73.972425,40.74928,1
10.1,-73.950118,40.771893,-73.985232,40.731952,2
6.5,-73.986575,40.745437,-73.981125,40.733972,1
7.5,-73.980325,40.748907,-73.988507,40.731522,1
7.0,-74.00569,40.745095,-73.993652,40.747307,1
9.5,-73.984568,40.758717,-73.978027,40.766402,1
8.5,-74.003534,40.7387,-74.005955,40.714665,2
9.0,-74.004381,40.747654,-73.985076,40.76387,2
18.5,-73.982327,40.770127,-74.003095,40.71434,1
6.5,-73.963005,40.79186,-73.963005,40.79186,2
7.7,-73.992557,40.74284,-73.98243,40.731257,2
15.7,-73.989328,40.756416,-73.928616,40.760829,1
6.1,-73.978683,40.783257,-73.982065,40.768727,1
37.33,-73.983592,40.770002,-73.870922,40.774137,1
5.0,-73.992388,40.749552,-74.001358,40.740237,1
48.33,-73.87451934814453,40.77414321899414,-74.0091323852539,40.70499801635742,1
8.9,-73.977538,40.761219,-73.990708,40.743126,2
13.5,-73.992036,40.754709,-74.007993,40.717148,1
7.7,-73.966821,40.757104,-73.983652,40.751264,3
4.5,-73.991272,40.72335,-73.997717,40.720957,1
8.5,-73.987953,40.732542,-73.97548,40.755417,6
6.0,-73.950582,40.785987,-73.95063,40.786107,1
15.7,-73.9622,40.7733,-73.9963,40.7217,0
8.0,-73.99745,40.718738,-73.982853,40.739107,4
19.7,-73.865058,40.770083,-73.942402,40.712845,1
11.7,-74.004218,40.721803,-73.999666,40.761443,1
4.5,-73.995578,40.73281,-73.997332,40.726007,1
56.8,0.0,0.0,0.0,0.0,1
11.3,-74.009522,40.710429,-73.951331,40.710925,1
4.5,-73.96144,40.777313,-73.963371,40.772086,1
6.5,-73.98251,40.773807,-73.9837,40.764713,5
4.1,-73.971657,40.75122,-73.971657,40.75122,5
45.0,-73.988422,40.722937,-73.790315,40.646882,5
7.0,-73.950258,40.811267,-73.938083,40.808009,1
24.5,-74.014872,40.714155,-73.973812,40.750295,5
7.3,-73.98183,40.779702,-73.978205,40.766487,5
11.3,-74.001106,40.746297,-73.971063,40.76524,1
5.3,-73.97686,40.782478,-73.96787,40.789665,1
15.7,-74.013948,40.717522,-73.975053,40.753711,2
21.7,-73.981565,40.768338,-73.918802,40.871325,2
8.9,-73.99053,40.751068,-73.972432,40.755123,1
10.0,-73.991982,40.750185,-73.987062,40.743985,1
4.1,-73.982654,40.771562,-73.983833,40.768108,4
4.5,-73.960894,40.757312,-73.968531,40.755213,1
6.5,-73.977345,40.751351,-73.968554,40.757976,1
11.7,-73.980847,40.761367,-73.983528,40.726953,1
7.3,-73.974291,40.763365,-73.952951,40.766594,2
6.5,-73.989258,40.723233,-74.003472,40.72262,1
8.5,-73.984512,40.779967,-73.96184,40.779667,1
11.5,-73.97575378417969,40.7552375793457,-73.95447540283203,40.78368377685547,1
6.1,-73.996602,40.742931,-74.004103,40.723298,1
4.1,-73.977385,40.751873,-73.972472,40.760535,1
7.3,-73.953706,40.770251,-73.962023,40.764294,3
14.0,-73.999066,40.734314,-73.968371,40.767643,1
8.0,0.0,0.0,0.0,0.0,1
12.9,-73.993003,40.762647,-73.951808,40.773457,1
7.0,-74.00244,40.733186,-73.991715,40.750045,1
7.7,-73.991315,40.755477,-73.992197,40.748927,4
8.1,-73.989422,40.730112,-74.005545,40.73342,2
9.5,-73.974208,40.756452,-73.988552,40.747595,1
6.9,-73.969172,40.755807,-73.974052,40.762808,1
12.9,-74.002435,40.750225,-73.95762,40.805327,1
4.1,-73.960128,40.770528,-73.953028,40.778285,1
13.3,0.0,0.0,0.0,0.0,5
8.9,-73.980987,40.764197,-73.991232,40.749608,3
7.3,-73.972187,40.791628,-73.98868,40.772563,2
8.9,-74.003931,40.74761,-73.981998,40.765552,1
9.7,-73.959182,40.774391,-73.983544,40.754854,1
26.0,-73.979313,40.752582,-74.013001,40.717073,1
7.0,-73.950608,40.771482,-73.971715,40.78212,1
4.0,-73.956405,40.771592,-73.955042,40.767337,1
13.5,-73.98345,40.73444,-73.9955,40.76216,1
6.1,-73.960165,40.775245,-73.967965,40.76546,1
12.5,-73.980675,40.764757,-73.98246,40.740948,1
10.9,-73.958316,40.76446,-73.971578,40.797503,1
8.5,-73.99363708496094,40.749610900878906,-74.00544738769531,40.72747802734375,1
4.5,-73.988887,40.768452,-73.992232,40.758237,1
5.0,-73.97960662841797,40.72035598754883,-73.99397277832031,40.724727630615234,1
18.5,-73.9793,40.7403,-73.9827,40.6765,1
14.0,-73.966814,40.767142,-74.000121,40.730101,1
12.5,-73.986837,40.72964,-73.968695,40.68037,4
17.8,-73.98799,40.728183,-73.964743,40.801854,4
6.1,-73.938984,40.811023,-73.940873,40.792676,1
7.7,-73.991133,40.755186,-73.990991,40.746522,1
4.0,-73.977512,40.738297,-73.980187,40.743025,1
11.5,-73.96288,40.76652,-73.98866,40.77841,1
8.5,-73.979659,40.736577,-73.97684,40.75177,1
4.5,-73.989065,40.757763,-73.981218,40.759448,1
3.0,-73.980656,40.765405,-73.980656,40.765405,1
6.5,-74.00351,40.72702,-74.00351,40.72702,1
